"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Prateleira)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Classe","Ordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de Remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01274","x","x","MA1274","x","x","Sturnira lilium (E. Geoffroy, 1810)","Sturnira lilium","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J127","x","18","11",2004,"x","x","18.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Lagoinha; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","antebraço (mm): 59,6","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01274","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01275","encontrado","x","MA1275","x","cranio retirado","Molossus molossus (Pallas, 1766)","Molossus molossus","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","molossus","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J128","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","antebraço (mm): 62,4","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01275","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01276","x","x","MA1276","x","x","Eumops glaucinus (Wagner, 1843)","Eumops glaucinus","(Wagner, 1843)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","glaucinus","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J129","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 11; antebraço (mm): 38,5","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01276","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01277","x","x","MA1277","x","x","Sturnira lilium (E. Geoffroy, 1810)","Sturnira lilium","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J130","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 12; antebraço (mm): 38,4","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01277","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01278","x","x","MA1278","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J131","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 24,5; antebraço (mm): 47,3","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01278","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01279","x","x","MA1279","x","x","Molossops temminckii (Burmeister, 1854)","Molossops temminckii","(Burmeister, 1854)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossops","x","temminckii","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J132","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 60; antebraço (mm): 72,9","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01279","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01280","x","x","MA1280","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J133","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 42; antebraço (mm): 62,6","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01280","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01281","x","x","MA1281","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J134","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 13,5; antebraço (mm): 43,5","adulto","lactante","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01281","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01282","x","x","MA1282","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J135","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 62; antebraço (mm): 66","adulto","lactante","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01282","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01283","x","x","MA1283","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J136","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 18,5; antebraço (mm): 42,2","adulto","lactante","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01283","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01284","x","x","MA1284","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J137","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 18; antebraço (mm): 43,9","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01284","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01285","x","x","MA1285","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J138","x","19","11",2004,"x","x","19.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 61,5; antebraço (mm): 63,4","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01285","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01286","x","x","MA1286","x","x","Lophostoma brasiliense Peters, 1866","Lophostoma brasiliense","Peters, 1866","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Phyllostominae","Lophostoma","x","brasiliense","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J139","x","20","11",2004,"x","x","20.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Inocência","x","Fazenda Vale do Sol; Baixo Rio Quitéria","19°17'03""S","51°03'06""W","-19.284167","-51.051667","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 16; antebraço (mm): 42,4","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01286","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01287","x","x","MA1287","x","x","Lonchorhina aurita Tomes, 1863","Lonchorhina aurita","Tomes, 1863","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Lonchorhininae","Lonchorhina","x","aurita","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","x","x","10","04",2005,"x","x","10.IV.2005","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Figueirão","x","Fazenda Lagoa Vermelha; área rural","18°40'57""S","53°38'33""W","-18.682500","-53.642500","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 17; antebraço (mm): 42,3","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01287","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01288","x","x","MA1288","x","x","Lionycteris spurrelli Thomas, 1913","Lionycteris spurrelli","Thomas, 1913","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Lonchophyllinae","Lionycteris","x","spurrelli","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","x","x","10","04",2005,"x","x","10.IV.2005","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Figueirão","x","Fazenda Lagoa Vermelha; área rural","18°40'57""S","53°38'33""W","-18.682500","-53.642500","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 17; antebraço (mm): 42,1","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01288","x"
"2017-08-31","encontrado","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01289","encontrado","x","MA1289","x","com crânio","Pteronotus parnellii (Gray, 1843)","Pteronotus parnellii","(Gray, 1843)","Animalia","Chordata","Mammalia","Chiroptera","Mormoopidae","Mormoopinae","Pteronotus","x","parnellii","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","x","x","10","04",2005,"x","x","10.IV.2005","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Figueirão","x","Fazenda Lagoa Vermelha; área rural","18°40'57""S","53°38'33""W","-18.682500","-53.642500","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 9; antebraço (mm): 35,5","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01289","x"
"2017-08-31","encontrado","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01290","encontrado","x","MA1290","x","com crânio","Pteronotus parnellii (Gray, 1843)","Pteronotus parnellii","(Gray, 1843)","Animalia","Chordata","Mammalia","Chiroptera","Mormoopidae","Mormoopinae","Pteronotus","x","parnellii","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","x","x","10","04",2005,"x","x","10.IV.2005","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Figueirão","x","Fazenda Lagoa Vermelha; área rural","18°40'57""S","53°38'33""W","-18.682500","-53.642500","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 10; antebraço (mm): 36,1","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01290","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01291","x","x","MA1291","x","x","Anoura caudifer (É. Geoffroy, 1818)","Anoura caudifer","(É. Geoffroy, 1818)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Anoura","x","caudifer","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J95","x","08","11",2004,"x","x","08.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paraíso","x","Fazenda Mimoso; Médio Rio Sucuriú","19°02'58""S","52°52'27""W","-19.049444","-52.874167","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 51,3; antebraço (mm): 30","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01291","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01292","x","x","MA1292","x","x","Platyrrhinus incarum (Thomas, 1912)","Platyrrhinus incarum","(Thomas, 1912)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus","x","incarum","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J96","x","08","11",2004,"x","x","08.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paraíso","x","Fazenda Mimoso; Médio Rio Sucuriú","19°02'58""S","52°52'27""W","-19.049444","-52.874167","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 54,1; antebraço (mm): 33","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01292","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01293","x","x","MA1293","x","x","Platyrrhinus lineatus (E. Geoffroy, 1810)","Platyrrhinus lineatus","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus","x","lineatus","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J97","x","08","11",2004,"x","x","08.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paraíso","x","Fazenda Mimoso; Médio Rio Sucuriú","19°02'58""S","52°52'27""W","-19.049444","-52.874167","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 36,3; antebraço (mm): 6","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01293","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01294","x","x","MA1294","x","x","Artibeus lituratus (Olfers, 1818)","Artibeus lituratus","(Olfers, 1818)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","lituratus","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J98","x","08","11",2004,"x","x","08.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paraíso","x","Fazenda Mimoso; Médio Rio Sucuriú","19°02'58""S","52°52'27""W","-19.049444","-52.874167","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 36,5; antebraço (mm): 8","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01294","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01295","x","x","MA1295","x","x","Artibeus planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J99","x","08","11",2004,"x","x","08.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paraíso","x","Fazenda Mimoso; Médio Rio Sucuriú","19°02'58""S","52°52'27""W","-19.049444","-52.874167","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 54,1; antebraço (mm): 31","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01295","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01296","x","x","MA1296","x","x","Lasiurus ega (Gervais, 1856)","Lasiurus ega","(Gervais, 1856)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Vespertilioninae","Lasiurus","x","ega","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J100","x","09","11",2004,"x","x","09.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paranaíba","x","Fazenda Ponte Nova; Baixo Rio Aporé","19°34'13""S","51°53'46""W","-19.570278","-51.896111","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 45,7; antebraço (mm): 19","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01296","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01297","x","x","MA1297","x","x","Artibeus lituratus (Olfers, 1818)","Artibeus lituratus","(Olfers, 1818)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","lituratus","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J101","x","09","11",2004,"x","x","09.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paranaíba","x","Fazenda Ponte Nova; Baixo Rio Aporé","19°34'13""S","51°53'46""W","-19.570278","-51.896111","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 102; antebraço (mm): 82,7","adulto","grávida","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01297","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI01298","x","x","MA1298","x","x","Carollia perspicillata (Linnaeus, 1758)","Carollia perspicillata","(Linnaeus, 1758)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carolliinae","Carollia","x","perspicillata","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","J102","x","09","11",2004,"x","x","09.XI.2004","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Paranaíba","x","Fazenda Ponte Nova; Baixo Rio Aporé","19°34'13""S","51°53'46""W","-19.570278","-51.896111","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 56; antebraço (mm): 68,4","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI01298","x"
