"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Armário)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Subfilo","Classe","Ordem","Subordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00189","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","03","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'00.7""S","55°37'18.2""W","-20.450194","-55.621722",16,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco do Córrego do Morcego","animal inteiro (ETOH 70%)",1,"macho","não informado","adulto","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00189","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00190","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","04","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'00.7""S","55°37'18.2""W","-20.450194","-55.621722",16,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco do Córrego do Morcego","animal inteiro (ETOH 70%)",1,"macho","não informado","adulto","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00190","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00191","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","05","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'00.7""S","55°37'18.2""W","-20.450194","-55.621722",16,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco do Córrego do Morcego","animal inteiro (ETOH 70%)",1,"fêmea","não informado","adulto","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00191","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00192","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","06","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'00.7""S","55°37'18.2""W","-20.450194","-55.621722",16,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco do Córrego do Morcego","animal inteiro (ETOH 70%)",1,"fêmea","não informado","adulto","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00192","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00193","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","07","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'00.7""S","55°37'18.2""W","-20.450194","-55.621722",16,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco do Córrego do Morcego","animal inteiro (ETOH 70%)",1,"macho","não informado","adulto","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00193","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00194","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","08","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'00.7""S","55°37'18.2""W","-20.450194","-55.621722",16,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco do Córrego do Morcego","animal inteiro (ETOH 70%)",1,"irreconhecível","não informado","jovem","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00194","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00195","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","09","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'03.2""S","55°37'15.4""W","-20.450889","-55.620944",8,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco de córrego","animal inteiro (ETOH 70%)",1,"irreconhecível","não informado","jovem","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00195","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00196","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","10","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'03.2""S","55°37'15.4""W","-20.450889","-55.620944",8,"WGS84","x",385,385,"nenhum","nulo","nulo","barranco de córrego","animal inteiro (ETOH 70%)",1,"irreconhecível","não informado","jovem","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00196","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00197","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","11","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'03.8""S","55°37'17.1""W","-20.451056","-55.621417",5,"WGS84","x",385,385,"nenhum","nulo","nulo","caverna embaixo da cachoeira","animal inteiro (ETOH 70%)",1,"irreconhecível","não informado","jovem","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00197","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00198","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","12","x","07","04","2018"," 01:00:00","2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'03.8""S","55°37'17.1""W","-20.451056","-55.621417",5,"WGS84","x",385,385,"nenhum","nulo","nulo","caverna embaixo da cachoeira","animal inteiro (ETOH 70%)",1,"irreconhecível","não informado","jovem","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00198","x"
"2018-04-13","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00199","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-03-15","voucher","SOUZA, L. H. B.; ARAÚJO, D.; COSTA, C. C.","13","x","12","03","2018",21:00:00,"2018-03-12","12.III.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'29""S","55°37'01""W","-20.458056","-55.616944","nulo","WGS84","x",385,385,"nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","não informado","adulto","não informado","selvagem","arisco","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00199","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00200","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-05-10","voucher","ARAUJO, D.","Bio23","x","14","11","2015","x","2015-11-14","14.XI.2015","busca ativa","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio","Fazenda Jatobá","20°08'34""S","54°35'06""W","-20.142778","-54.585000","nulo","WGS84","x",479,479,"nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00200","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00201","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-05-10","voucher","STEINER, H.","01","x","10","08","2017","x","2017-08-10","10.VIII.2017","busca ativa","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Morraria do Sul","Gruta Branca","20°41'05.0""S","56°51'12.5""W","-20.684722","-56.853472","nulo","WGS84","x",496,496,"nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00201","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00202","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-05-10","voucher","BERNER, J. F.; BEN, D.","03","x","22","08","2017","x","2017-08-22","22.VIII.2017","busca ativa","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Morraria do Sul","Gruta Branca","20°41'05.0""S","56°51'12.5""W","-20.684722","-56.853472","nulo","WGS84","x",496,496,"nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00202","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00203","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","nenhum","nenhum","Heterophrynus vesanicus Mello-Leitão, 1931","Heterophrynus vesanicus","Mello-Leitão, 1931","Animalia","Arthropoda","Chelicerata","Arachnida","Amblypygi","Euamblypygi","Phrynidae","Heterophryninae","Heterophrynus","x","vesanicus","x","espécie","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-05-10","voucher","BERNER, J. F.; BEN, D.","04","x","22","08","2017","x","2017-08-22","22.VIII.2017","busca ativa","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Morraria do Sul","Gruta do Teiu","20°33'00.8""S","56°41'02.6""W","-20.550222","-56.684056","nulo","WGS84","x",316,316,"nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00203","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00204","ARM INV003 ZUFMS ÚMIDA","CHEAN","nenhum","nenhum","nenhum","Opiliones Sundevall, 1833","Opiliones","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","14","x","07","04","2018",21:00:00,"2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'02.9""S","55°37'26.7""W","-20.450806","-55.624083",17,"WGS84","x",370,370,"nenhum","nulo","nulo","margens do córrego e vegetação de entorno","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00204","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00205","ARM INV003 ZUFMS ÚMIDA","CHEAN","nenhum","nenhum","nenhum","Opiliones Sundevall, 1833","Opiliones","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","14","x","07","04","2018",21:00:00,"2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'02.9""S","55°37'26.7""W","-20.450806","-55.624083",17,"WGS84","x",370,370,"nenhum","nulo","nulo","margens do córrego e vegetação de entorno","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00205","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00206","ARM INV003 ZUFMS ÚMIDA","CHEAN","nenhum","nenhum","nenhum","Opiliones Sundevall, 1833","Opiliones","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","BERNER, J. F.; MOREIRA, R.; COURBASSIER, B.; ROCHA, N. S.; SUBTIL, L.","14","x","07","04","2018",21:00:00,"2018-04-07","07.IV.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°27'02.9""S","55°37'26.7""W","-20.450806","-55.624083",17,"WGS84","x",370,370,"nenhum","nulo","nulo","margens do córrego e vegetação de entorno","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00206","x"
"2018-06-05","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00207","ARM INV003 ZUFMS ÚMIDA","organizar","nenhum","ZUFMS-REP  (CHAFB2114)","ectoparasito de Tropidurus oreadicus","Acari Leach, 1817","Acari","Leach, 1817","Animalia","Arthropoda","Chelicerata","Arachnida","Acari","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","BÉDA, A. F. et al.","CHAFB2114","x","18","10","1997","x","1997-10-18","18.X.1997","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","x","Morraria do Cera","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","lote de animais inteiros (ETOH 70%)",2,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00207","x"
"2018-05-28","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00208","ARM INV003 ZUFMS ÚMIDA","CHEAO","nenhum","nenhum","nenhum","Opiliones Sundevall, 1833","Opiliones","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","BERNER, J. F.","2018-04-10","voucher","MOREIRA, R.","15","x","06","04","2018","x","2018-04-06","06.III.2018","busca ativa","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Camisão","Morro do Paxixi","20°29'08.5""S","55°38'05""W","-20.485694","-55.634722",15,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","troncos de árvore","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00208","x"
